'seconds', 'completed_qty', 'remaining_qty', 'mb_processed'
0, 0, 13938, 0.0
5, 10, 13928, 58.56
10, 17, 13921, 62.02
15, 23, 13915, 70.217
20, 25, 13913, 71.665
25, 30, 13908, 80.27
31, 34, 13904, 89.348
36, 39, 13899, 93.996
41, 46, 13892, 125.255
46, 56, 13882, 145.644
51, 61, 13877, 148.418
56, 66, 13872, 155.339
61, 72, 13866, 168.037
66, 77, 13861, 170.584
71, 80, 13858, 175.542
76, 84, 13854, 178.92
81, 85, 13853, 180.605
86, 87, 13851, 181.666
91, 92, 13846, 189.565
96, 96, 13842, 232.803
101, 101, 13837, 235.332
107, 104, 13834, 444.985
112, 107, 13831, 456.824
117, 111, 13827, 490.277
122, 113, 13825, 493.264
127, 117, 13821, 498.94
132, 123, 13815, 503.232
137, 130, 13808, 516.041
142, 134, 13804, 521.849
147, 139, 13799, 527.203
152, 141, 13797, 746.031
157, 144, 13794, 755.784
162, 146, 13792, 757.086
167, 148, 13790, 759.611
173, 152, 13786, 765.085
178, 156, 13782, 777.438
183, 162, 13776, 789.261
188, 167, 13771, 796.889
193, 170, 13768, 800.079
198, 173, 13765, 827.349
203, 174, 13764, 831.778
208, 175, 13763, 834.699
213, 179, 13759, 943.933
218, 181, 13757, 947.063
223, 183, 13755, 948.512
228, 185, 13753, 957.66
233, 187, 13751, 1002.5
238, 188, 13750, 1004.56
243, 188, 13750, 1004.56
249, 189, 13749, 1012.736
254, 189, 13749, 1012.736
259, 189, 13749, 1012.736
264, 190, 13748, 1016.977
269, 192, 13746, 1024.384
274, 193, 13745, 1024.869
279, 195, 13743, 1031.316
284, 196, 13742, 1046.87
289, 196, 13742, 1046.87
294, 198, 13740, 1056.885
299, 202, 13736, 1071.634
304, 206, 13732, 1102.784
309, 213, 13725, 1111.897
314, 220, 13718, 1116.532
319, 226, 13712, 1140.294
324, 234, 13704, 1163.838
330, 243, 13695, 1177.092
335, 247, 13691, 1188.839
340, 252, 13686, 1198.517
345, 257, 13681, 1200.349
350, 259, 13679, 1204.076
355, 260, 13678, 1213.014
360, 264, 13674, 1222.856
365, 268, 13670, 1226.391
370, 273, 13665, 1237.952
376, 275, 13663, 1244.132
381, 277, 13661, 1248.751
386, 282, 13656, 1267.6
391, 286, 13652, 1272.948
396, 291, 13647, 1279.868
401, 294, 13644, 1287.563
406, 298, 13640, 1294.364
411, 302, 13636, 1301.427
416, 304, 13634, 1302.003
421, 306, 13632, 1304.091
426, 307, 13631, 1310.099
432, 308, 13630, 1310.161
437, 313, 13625, 1318.818
442, 317, 13621, 1324.6
447, 320, 13618, 1327.325
452, 322, 13616, 1330.68
457, 323, 13615, 1330.765
462, 325, 13613, 1339.194
467, 329, 13609, 1380.59
472, 332, 13606, 1420.429
477, 334, 13604, 1422.328
482, 335, 13603, 1422.879
487, 338, 13600, 1427.798
492, 339, 13599, 1428.766
497, 340, 13598, 1432.68
502, 341, 13597, 1432.701
507, 342, 13596, 1435.677
512, 343, 13595, 1437.63
517, 343, 13595, 1437.63
522, 344, 13594, 1439.443
527, 348, 13590, 1448.763
532, 349, 13589, 1448.769
538, 351, 13587, 1455.835
543, 354, 13584, 1470.398
548, 356, 13582, 1471.497
553, 357, 13581, 1472.808
558, 358, 13580, 1473.041
563, 360, 13578, 1499.423
568, 362, 13576, 1502.512
573, 366, 13572, 1520.216
578, 369, 13569, 1551.074
583, 372, 13566, 1560.933
588, 374, 13564, 1568.052
593, 376, 13562, 1571.767
598, 377, 13561, 1572.464
603, 378, 13560, 1574.61
608, 381, 13557, 1582.097
613, 384, 13554, 1587.626
618, 387, 13551, 1591.87
623, 391, 13547, 1597.957
629, 395, 13543, 1615.029
634, 397, 13541, 1617.052
639, 399, 13539, 1622.522
644, 400, 13538, 1622.872
649, 401, 13537, 1627.111
654, 402, 13536, 1632.156
659, 406, 13532, 1654.444
664, 410, 13528, 1661.17
669, 412, 13526, 1661.56
674, 412, 13526, 1661.56
679, 413, 13525, 1662.325
684, 416, 13522, 1665.647
689, 419, 13519, 1668.316
694, 420, 13518, 1668.629
699, 422, 13516, 1677.12
704, 425, 13513, 1681.755
709, 426, 13512, 1682.378
714, 426, 13512, 1682.378
719, 427, 13511, 1686.824
724, 427, 13511, 1686.824
729, 429, 13509, 1692.101
735, 432, 13506, 1695.303
740, 432, 13506, 1695.303
745, 433, 13505, 1719.011
750, 435, 13503, 1723.551
755, 439, 13499, 3049.949
760, 441, 13497, 3064.362
765, 441, 13497, 3064.362
770, 445, 13493, 3072.063
775, 449, 13489, 3372.668
780, 452, 13486, 3375.578
785, 454, 13484, 3379.883
790, 458, 13480, 3403.765
795, 460, 13478, 3405.769
800, 464, 13474, 3410.167
805, 464, 13474, 3410.167
810, 467, 13471, 3426.214
815, 470, 13468, 3431.725
821, 473, 13465, 3432.763
826, 474, 13464, 3433.156
831, 476, 13462, 3444.079
836, 478, 13460, 3444.361
841, 482, 13456, 3475.14
846, 484, 13454, 3584.697
851, 487, 13451, 3588.177
856, 493, 13445, 3596.926
861, 495, 13443, 3619.661
866, 496, 13442, 3620.123
871, 499, 13439, 3623.068
876, 501, 13437, 3632.601
881, 503, 13435, 3633.425
886, 505, 13433, 3633.947
891, 508, 13430, 3635.49
896, 510, 13428, 3638.359
901, 511, 13427, 3638.879
906, 515, 13423, 3662.112
911, 517, 13421, 3758.441
916, 519, 13419, 3759.537
921, 522, 13416, 3780.713
926, 526, 13412, 3792.164
931, 526, 13412, 3792.164
936, 529, 13409, 3795.194
941, 533, 13405, 3799.474
947, 535, 13403, 3806.816
952, 539, 13399, 3846.963
957, 543, 13395, 3850.056
962, 549, 13389, 3860.942
967, 553, 13385, 3865.56
972, 556, 13382, 3866.852
977, 561, 13377, 3871.018
982, 564, 13374, 3872.314
987, 566, 13372, 3874.391
992, 567, 13371, 3876.758
997, 571, 13367, 3882.834
1002, 574, 13364, 3884.95
1007, 577, 13361, 3886.944
1012, 580, 13358, 3890.339
1017, 582, 13356, 3891.515
1022, 583, 13355, 3892.254
1027, 585, 13353, 3901.813
1032, 586, 13352, 3902.656
1037, 587, 13351, 3902.947
1042, 589, 13349, 3921.662
1047, 592, 13346, 3925.228
1052, 593, 13345, 3925.304
1057, 593, 13345, 3925.304
1062, 594, 13344, 3930.749
1067, 595, 13343, 3931.61
1072, 597, 13341, 3938.724
1077, 598, 13340, 3941.576
1082, 599, 13339, 3942.055
1087, 601, 13337, 3945.845
1092, 602, 13336, 3946.355
1097, 602, 13336, 3946.355
1102, 602, 13336, 3946.355
1107, 602, 13336, 3946.355
1112, 604, 13334, 3980.354
1118, 608, 13330, 3999.945
1123, 610, 13328, 4000.024
1128, 612, 13326, 4000.873
1133, 615, 13323, 4050.683
1138, 619, 13319, 4076.048
1143, 621, 13317, 4112.099
1148, 623, 13315, 4193.483
1153, 624, 13314, 4197.217
1158, 627, 13311, 4200.626
1163, 630, 13308, 4204.4
1168, 634, 13304, 4211.038
1173, 638, 13300, 4213.043
1178, 641, 13297, 4213.92
1184, 646, 13292, 4270.25
1189, 649, 13289, 4279.877
1194, 652, 13286, 4294.977
1199, 657, 13281, 4302.147
1204, 663, 13275, 4645.297
1209, 665, 13273, 4645.895
1214, 670, 13268, 4654.142
1219, 673, 13265, 4663.085
1224, 676, 13262, 4665.223
1229, 681, 13257, 4669.7
1234, 683, 13255, 4673.063
1239, 686, 13252, 4674.48
1245, 691, 13247, 4686.185
1250, 694, 13244, 4686.805
1255, 696, 13242, 4690.841
1260, 699, 13239, 4697.458
1265, 703, 13235, 4714.062
1270, 706, 13232, 5625.104
1275, 707, 13231, 5625.582
1280, 710, 13228, 5637.254
1285, 710, 13228, 5637.254
1290, 710, 13228, 5637.254
1295, 710, 13228, 5637.254
1300, 711, 13227, 5642.537
1305, 713, 13225, 5644.455
1310, 716, 13222, 5646.887
1315, 721, 13217, 5658.66
1320, 725, 13213, 5664.771
1325, 731, 13207, 5671.173
1330, 734, 13204, 5747.132
1336, 739, 13199, 5767.06
1341, 744, 13194, 5814.483
1346, 746, 13192, 5816.501
1351, 747, 13191, 5817.302
1356, 751, 13187, 5831.517
1361, 756, 13182, 5842.614
1366, 760, 13178, 5845.977
1371, 761, 13177, 5847.477
1376, 765, 13173, 5851.706
1381, 767, 13171, 6508.551
1386, 770, 13168, 6511.71
1391, 772, 13166, 6515.63
1396, 773, 13165, 6515.728
1401, 777, 13161, 6521.505
1406, 780, 13158, 6538.873
1412, 782, 13156, 6539.13
1417, 785, 13153, 6554.913
1422, 788, 13150, 6631.056
1427, 790, 13148, 6633.321
1432, 796, 13142, 6680.118
1437, 799, 13139, 6717.107
1442, 802, 13136, 6718.082
1447, 804, 13134, 6718.421
1452, 807, 13131, 6732.566
1457, 811, 13127, 6770.916
1462, 816, 13122, 6830.426
1467, 822, 13116, 6839.553
1472, 823, 13115, 6840.984
1477, 825, 13113, 6853.734
1482, 829, 13109, 6858.311
1488, 836, 13102, 6877.138
1493, 841, 13097, 6895.666
1498, 844, 13094, 6896.933
1503, 848, 13090, 6908.359
1508, 850, 13088, 6912.79
1513, 850, 13088, 6912.79
1518, 853, 13085, 6916.202
1523, 854, 13084, 6917.599
1528, 857, 13081, 6932.512
1533, 857, 13081, 6932.512
1538, 858, 13080, 6940.534
1543, 861, 13077, 6966.44
1548, 863, 13075, 6977.84
1553, 864, 13074, 6979.135
1558, 867, 13071, 6985.5
1563, 870, 13068, 6986.708
1568, 872, 13066, 6988.162
1573, 876, 13062, 6993.15
1578, 876, 13062, 6993.15
1583, 877, 13061, 6993.586
1588, 879, 13059, 7007.231
1593, 881, 13057, 7022.831
1598, 884, 13054, 7034.309
1603, 885, 13053, 7035.985
1608, 886, 13052, 7037.072
1613, 888, 13050, 7045.682
1619, 892, 13046, 7058.57
1624, 897, 13041, 7068.878
1629, 901, 13037, 7080.562
1634, 903, 13035, 7082.695
1639, 909, 13029, 7127.884
1644, 914, 13024, 7134.289
1649, 917, 13021, 7223.328
1654, 919, 13019, 7225.419
1659, 921, 13017, 7228.33
1664, 925, 13013, 7256.837
1669, 931, 13007, 7272.187
1674, 936, 13002, 7286.578
1680, 939, 12999, 7290.312
1685, 943, 12995, 7300.363
1690, 944, 12994, 7305.102
1695, 944, 12994, 7305.102
1700, 946, 12992, 7310.908
1705, 948, 12990, 7318.359
1710, 949, 12989, 7318.575
1715, 951, 12987, 7319.495
1720, 951, 12987, 7319.495
1725, 954, 12984, 7338.031
1730, 959, 12979, 7347.281
1735, 962, 12976, 7349.221
1740, 962, 12976, 7349.221
1745, 963, 12975, 7353.894
1750, 963, 12975, 7353.894
1755, 967, 12971, 7370.749
1760, 971, 12967, 7377.054
1765, 974, 12964, 7424.304
1770, 978, 12960, 7432.49
1775, 982, 12956, 7433.371
1780, 983, 12955, 7486.047
1785, 984, 12954, 7486.113
1791, 987, 12951, 7488.283
1796, 989, 12949, 7489.153
1801, 991, 12947, 7490.731
1806, 991, 12947, 7490.731
1811, 991, 12947, 7490.731
1816, 991, 12947, 7490.731
1821, 992, 12946, 7491.599
1826, 992, 12946, 7491.599
1831, 993, 12945, 7506.53
1836, 995, 12943, 7508.358
1841, 998, 12940, 7509.518
1846, 1000, 12938, 7545.324
1851, 1003, 12935, 7553.226
1856, 1006, 12932, 7562.936
1861, 1009, 12929, 7563.745
1866, 1014, 12924, 7683.086
1871, 1017, 12921, 7741.679
1876, 1018, 12920, 7742.26
1881, 1020, 12918, 7763.259
1886, 1023, 12915, 7768.628
1891, 1027, 12911, 7792.776
1896, 1030, 12908, 7797.826
1901, 1032, 12906, 7798.604
1906, 1034, 12904, 7801.097
1911, 1036, 12902, 7803.906
1916, 1040, 12898, 7812.802
1921, 1042, 12896, 7814.736
1927, 1045, 12893, 7824.069
1932, 1048, 12890, 7828.755
1937, 1049, 12889, 7829.325
1942, 1050, 12888, 7830.868
1947, 1050, 12888, 7830.868
1952, 1051, 12887, 7836.486
1957, 1053, 12885, 7838.35
1962, 1054, 12884, 7839.2
1967, 1054, 12884, 7839.2
1972, 1056, 12882, 7863.463
1977, 1057, 12881, 7864.813
1982, 1058, 12880, 7865.667
1987, 1059, 12879, 7869.323
1992, 1060, 12878, 7869.893
1997, 1061, 12877, 7883.486
2002, 1062, 12876, 7883.552
2007, 1063, 12875, 7884.824
2012, 1065, 12873, 7890.403
2017, 1067, 12871, 7896.554
2022, 1069, 12869, 7897.689
2027, 1070, 12868, 7898.218
2032, 1072, 12866, 7899.187
2037, 1073, 12865, 7901.261
2042, 1073, 12865, 7901.261
2047, 1073, 12865, 7901.261
2052, 1075, 12863, 7904.579
2057, 1076, 12862, 7905.412
2062, 1076, 12862, 7905.412
2067, 1080, 12858, 7917.514
2072, 1081, 12857, 7919.523
2077, 1084, 12854, 7923.277
2082, 1089, 12849, 7967.13
2087, 1094, 12844, 7970.727
2092, 1098, 12840, 7974.141
2097, 1100, 12838, 7989.417
2102, 1103, 12835, 8002.012
2107, 1106, 12832, 8293.454
2113, 1109, 12829, 8295.192
2118, 1113, 12825, 8307.536
2123, 1114, 12824, 8344.605
2128, 1116, 12822, 8346.064
2133, 1119, 12819, 8354.673
2138, 1123, 12815, 8422.562
2143, 1126, 12812, 8427.491
2148, 1127, 12811, 8428.083
2153, 1129, 12809, 8430.323
2158, 1130, 12808, 8430.597
2163, 1131, 12807, 8430.711
2168, 1133, 12805, 8433.212
2173, 1135, 12803, 8435.841
2178, 1136, 12802, 8436.46
2183, 1137, 12801, 8443.307
2188, 1138, 12800, 8443.414
2193, 1140, 12798, 8460.29
2198, 1141, 12797, 8468.713
2203, 1141, 12797, 8468.713
2208, 1144, 12794, 8473.3
2213, 1146, 12792, 8474.194
2218, 1147, 12791, 8475.16
2223, 1149, 12789, 8509.436
2228, 1150, 12788, 8509.872
2233, 1152, 12786, 8513.37
2238, 1154, 12784, 8514.674
2243, 1155, 12783, 8526.244
2248, 1158, 12780, 8590.251
2253, 1160, 12778, 8591.452
2258, 1163, 12775, 8597.458
2263, 1164, 12774, 8605.953
2268, 1167, 12771, 8611.537
2273, 1170, 12768, 8617.094
2278, 1171, 12767, 8619.825
2283, 1172, 12766, 8624.489
2288, 1174, 12764, 8661.481
2293, 1175, 12763, 8661.656
2298, 1177, 12761, 8663.273
2303, 1179, 12759, 8664.693
2308, 1184, 12754, 8677.205
2314, 1189, 12749, 8727.119
2319, 1191, 12747, 8747.764
2324, 1196, 12742, 8794.985
2329, 1201, 12737, 8800.248
2334, 1206, 12732, 8806.825
2339, 1209, 12729, 8811.113
2344, 1212, 12726, 8815.835
2349, 1215, 12723, 8834.383
2354, 1217, 12721, 8835.983
2359, 1220, 12718, 8842.854
2364, 1223, 12715, 8855.312
2369, 1226, 12712, 8860.763
2374, 1231, 12707, 8866.011
2379, 1234, 12704, 8867.337
2384, 1237, 12701, 8869.873
2389, 1242, 12696, 8909.86
2394, 1244, 12694, 8911.222
2399, 1246, 12692, 8912.114
2405, 1248, 12690, 8912.934
2410, 1251, 12687, 8914.722
2415, 1252, 12686, 8915.316
2420, 1253, 12685, 8926.372
2425, 1255, 12683, 8929.97
2430, 1256, 12682, 8931.893
2435, 1258, 12680, 8958.84
2440, 1260, 12678, 8963.114
2445, 1262, 12676, 8972.301
2450, 1262, 12676, 8972.301
2455, 1263, 12675, 8975.228
2460, 1266, 12672, 8986.096
2465, 1270, 12668, 8993.38
2470, 1274, 12664, 9002.664
2475, 1277, 12661, 9004.274
2480, 1279, 12659, 9004.288
2485, 1283, 12655, 9013.096
2490, 1288, 12650, 9036.264
2495, 1291, 12647, 9043.0
2500, 1293, 12645, 9044.107
2505, 1295, 12643, 9048.893
2510, 1296, 12642, 9050.51
2515, 1296, 12642, 9050.51
2520, 1299, 12639, 9076.583
2525, 1301, 12637, 9077.562
2530, 1303, 12635, 9078.716
2535, 1304, 12634, 9079.197
2540, 1304, 12634, 9079.197
2545, 1305, 12633, 9080.844
2550, 1307, 12631, 9090.95
2556, 1311, 12627, 9156.409
2561, 1316, 12622, 9168.905
2566, 1319, 12619, 9174.066
2571, 1322, 12616, 9180.954
2576, 1325, 12613, 9186.707
2581, 1328, 12610, 9193.456
2586, 1333, 12605, 9204.655
2591, 1338, 12600, 9230.448
2596, 1339, 12599, 9230.627
2601, 1341, 12597, 9240.243
2606, 1344, 12594, 9300.488
2612, 1345, 12593, 9300.675
2617, 1349, 12589, 9316.383
2622, 1353, 12585, 9319.468
2627, 1356, 12582, 9322.139
2632, 1359, 12579, 9329.545
2637, 1361, 12577, 9332.421
2642, 1363, 12575, 9340.985
2647, 1366, 12572, 9347.279
2652, 1369, 12569, 10132.062
2657, 1371, 12567, 11670.377
2662, 1374, 12564, 11704.469
2667, 1377, 12561, 11708.155
2672, 1378, 12560, 11708.236
2677, 1381, 12557, 11729.104
2682, 1383, 12555, 11730.061
2687, 1385, 12553, 11737.007
2692, 1386, 12552, 11737.772
2697, 1387, 12551, 11738.562
2702, 1388, 12550, 11739.012
2707, 1392, 12546, 11768.211
2712, 1395, 12543, 11788.892
2717, 1399, 12539, 11792.752
2722, 1403, 12535, 11806.518
2728, 1406, 12532, 11816.649
2733, 1409, 12529, 11839.48
2738, 1411, 12527, 11841.911
2743, 1413, 12525, 11856.704
2748, 1416, 12522, 11874.513
2753, 1418, 12520, 11875.96
2758, 1421, 12517, 11880.591
2763, 1425, 12513, 11885.068
2768, 1427, 12511, 11891.145
2773, 1428, 12510, 11891.604
2778, 1430, 12508, 11895.207
2783, 1432, 12506, 11898.592
2788, 1435, 12503, 11902.315
2793, 1437, 12501, 11903.557
2798, 1438, 12500, 11904.291
2803, 1440, 12498, 11920.269
2808, 1443, 12495, 11923.069
2813, 1447, 12491, 11929.64
2818, 1451, 12487, 11938.449
2823, 1455, 12483, 11946.873
2828, 1458, 12480, 11970.726
2833, 1459, 12479, 11970.767
2839, 1461, 12477, 11972.534
2844, 1464, 12474, 11984.018
2849, 1466, 12472, 11986.628
2854, 1469, 12469, 11993.703
2859, 1472, 12466, 11995.041
2864, 1475, 12463, 12003.991
2869, 1478, 12460, 12025.801
2874, 1482, 12456, 12028.691
2879, 1484, 12454, 12031.171
2884, 1485, 12453, 12033.585
2889, 1488, 12450, 12037.911
2894, 1489, 12449, 12046.692
2899, 1490, 12448, 12048.938
2904, 1491, 12447, 12056.235
2909, 1492, 12446, 12063.891
2914, 1495, 12443, 12082.173
2919, 1496, 12442, 12082.905
2924, 1497, 12441, 12082.912
2929, 1497, 12441, 12082.912
2934, 1498, 12440, 12090.341
2939, 1500, 12438, 12095.311
2944, 1502, 12436, 12112.434
2949, 1504, 12434, 12116.814
2954, 1506, 12432, 12126.792
2959, 1507, 12431, 12127.621
2964, 1508, 12430, 12130.391
2969, 1510, 12428, 12573.992
2974, 1511, 12427, 12575.482
2979, 1515, 12423, 12608.565
2984, 1518, 12420, 14797.147
2989, 1521, 12417, 14799.433
2995, 1525, 12413, 14823.454
3000, 1529, 12409, 14824.653
3005, 1533, 12405, 14832.515
3010, 1537, 12401, 14837.197
3015, 1541, 12397, 14840.986
3020, 1544, 12394, 14844.551
3025, 1544, 12394, 14844.551
3030, 1545, 12393, 14846.284
3035, 1550, 12388, 14858.707
3040, 1555, 12383, 14863.643
3045, 1559, 12379, 15629.138
3050, 1561, 12377, 15630.467
3055, 1565, 12373, 15645.334
3060, 1568, 12370, 15646.587
3066, 1572, 12366, 15654.603
3071, 1574, 12364, 16172.069
3076, 1575, 12363, 16172.587
3081, 1576, 12362, 16173.225
3086, 1579, 12359, 16187.072
3091, 1580, 12358, 16188.356
3096, 1581, 12357, 16189.586
3101, 1581, 12357, 16189.586
3106, 1582, 12356, 16191.095
3111, 1584, 12354, 16219.297
3116, 1586, 12352, 16224.864
3121, 1588, 12350, 16225.319
3126, 1591, 12347, 16228.033
3131, 1596, 12342, 16240.438
3136, 1602, 12336, 16302.763
3141, 1606, 12332, 16314.979
3146, 1608, 12330, 16316.821
3151, 1609, 12329, 16317.188
3156, 1612, 12326, 16381.382
3161, 1614, 12324, 16386.249
3166, 1616, 12322, 16396.795
3171, 1619, 12319, 16403.178
3176, 1620, 12318, 16403.885
3181, 1621, 12317, 16405.351
3186, 1621, 12317, 16405.351
3191, 1623, 12315, 16408.346
3196, 1625, 12313, 16409.9
3202, 1629, 12309, 16447.768
3207, 1632, 12306, 16457.006
3212, 1635, 12303, 16494.45
3217, 1636, 12302, 16494.617
3222, 1637, 12301, 16496.363
3227, 1639, 12299, 16499.94
3232, 1640, 12298, 16500.003
3237, 1642, 12296, 17485.149
3242, 1645, 12293, 17497.5
3247, 1649, 12289, 17529.538
3252, 1654, 12284, 17547.797
3257, 1658, 12280, 17571.401
3262, 1662, 12276, 17599.625
3267, 1666, 12272, 17604.372
3272, 1669, 12269, 17617.094
3277, 1673, 12265, 17623.661
3282, 1675, 12263, 17624.455
3288, 1675, 12263, 17624.455
3293, 1677, 12261, 17626.218
3298, 1680, 12258, 17634.407
3303, 1683, 12255, 17675.338
3308, 1685, 12253, 17677.406
3313, 1688, 12250, 17689.025
3318, 1692, 12246, 17694.21
3323, 1696, 12242, 17699.8
3328, 1697, 12241, 17701.262
3333, 1698, 12240, 17702.494
3338, 1701, 12237, 17729.646
3343, 1702, 12236, 17747.642
3348, 1703, 12235, 17752.487
3353, 1704, 12234, 17757.066
3358, 1707, 12231, 17760.208
3363, 1709, 12229, 17765.624
3368, 1713, 12225, 17771.598
3373, 1716, 12222, 17776.106
3378, 1718, 12220, 17777.543
3383, 1719, 12219, 17846.168
3388, 1719, 12219, 17846.168
3393, 1723, 12215, 17871.626
3398, 1724, 12214, 17874.254
3403, 1724, 12214, 17874.254
3408, 1726, 12212, 17878.038
3413, 1729, 12209, 17879.917
3418, 1732, 12206, 17882.008
3423, 1735, 12203, 17882.798
3428, 1736, 12202, 17883.45
3433, 1738, 12200, 17885.23
3438, 1740, 12198, 17895.701
3443, 1742, 12196, 17900.997
3448, 1742, 12196, 17900.997
3453, 1742, 12196, 17900.997
3458, 1746, 12192, 17913.285
3464, 1752, 12186, 18036.917
3469, 1755, 12183, 18054.557
3474, 1759, 12179, 18061.109
3479, 1763, 12175, 18067.622
3484, 1768, 12170, 18088.419
3489, 1775, 12163, 18102.638
3494, 1780, 12158, 18105.862
3499, 1787, 12151, 18129.263
3504, 1792, 12146, 18156.524
3509, 1798, 12140, 18170.737
3514, 1803, 12135, 18173.929
3520, 1806, 12132, 18179.848
3525, 1808, 12130, 18193.797
3530, 1811, 12127, 18266.434
3535, 1815, 12123, 18282.167
3540, 1816, 12122, 18284.438
3545, 1818, 12120, 18286.671
3550, 1819, 12119, 18287.724
3555, 1824, 12114, 18295.142
3560, 1829, 12109, 18299.532
3565, 1834, 12104, 18303.925
3570, 1840, 12098, 18309.636
3575, 1846, 12092, 18320.354
3581, 1850, 12088, 18818.653
3586, 1852, 12086, 18820.076
3591, 1854, 12084, 18822.125
3596, 1855, 12083, 18822.857
3601, 1857, 12081, 18833.282
3606, 1863, 12075, 18841.832
3611, 1870, 12068, 18859.919
3616, 1874, 12064, 18865.887
3621, 1875, 12063, 18869.529
3626, 1876, 12062, 18872.776
3631, 1878, 12060, 18876.727
3636, 1880, 12058, 18883.159
3641, 1881, 12057, 18887.599
3646, 1885, 12053, 18903.951
3651, 1887, 12051, 18908.186
3656, 1890, 12048, 19565.882
3661, 1893, 12045, 19579.647
3666, 1896, 12042, 19598.857
3671, 1902, 12036, 19615.923
3677, 1907, 12031, 20517.873
3682, 1910, 12028, 20522.33
3687, 1913, 12025, 20527.197
3692, 1913, 12025, 20527.197
3697, 1916, 12022, 20529.368
3702, 1918, 12020, 20533.744
3707, 1922, 12016, 20537.721
3712, 1927, 12011, 20545.929
3717, 1932, 12006, 20555.492
3722, 1937, 12001, 20561.747
3727, 1941, 11997, 20571.586
3732, 1943, 11995, 20576.727
3737, 1947, 11991, 20584.141
3742, 1948, 11990, 20584.682
3747, 1949, 11989, 20606.82
3752, 1950, 11988, 20607.861
3757, 1952, 11986, 20610.631
3762, 1956, 11982, 20627.38
3767, 1958, 11980, 20631.887
3772, 1960, 11978, 20634.144
3777, 1964, 11974, 20639.234
3782, 1967, 11971, 20642.643
3787, 1970, 11968, 20644.843
3792, 1970, 11968, 20644.843
3797, 1972, 11966, 20649.108
3802, 1976, 11962, 20653.282
3807, 1979, 11959, 20656.168
3812, 1981, 11957, 20660.037
3817, 1983, 11955, 20688.316
3823, 1988, 11950, 20717.055
3828, 1990, 11948, 20719.955
3833, 1992, 11946, 20761.359
3838, 1995, 11943, 20765.778
3843, 1997, 11941, 20766.909
3848, 2000, 11938, 20778.095
3853, 2002, 11936, 20796.184
3858, 2004, 11934, 20799.4
3863, 2010, 11928, 20814.635
3868, 2016, 11922, 20911.921
3873, 2021, 11917, 21405.236
3878, 2026, 11912, 21413.513
3884, 2032, 11906, 21422.306
3889, 2034, 11904, 21423.192
3894, 2037, 11901, 21434.332
3899, 2041, 11897, 21439.063
3904, 2045, 11893, 21446.815
3909, 2050, 11888, 21451.458
3914, 2056, 11882, 21461.089
3919, 2057, 11881, 21461.351
3924, 2059, 11879, 21473.203
3929, 2060, 11878, 21481.722
3934, 2066, 11872, 21496.75
3939, 2069, 11869, 21499.733
3944, 2072, 11866, 21515.813
3949, 2074, 11864, 21516.703
3954, 2076, 11862, 21519.896
3959, 2078, 11860, 21527.622
3964, 2080, 11858, 21528.964
3969, 2083, 11855, 21532.488
3974, 2085, 11853, 21533.188
3979, 2086, 11852, 21533.397
3984, 2088, 11850, 21537.277
3989, 2090, 11848, 21537.821
3994, 2091, 11847, 21538.919
3999, 2093, 11845, 21555.332
4004, 2096, 11842, 21583.946
4009, 2098, 11840, 21597.868
4015, 2102, 11836, 21606.402
4020, 2107, 11831, 21609.731
4025, 2110, 11828, 21611.301
4030, 2114, 11824, 21616.473
4035, 2115, 11823, 21620.473
4040, 2118, 11820, 21636.536
4045, 2123, 11815, 21640.582
4050, 2125, 11813, 21648.233
4055, 2129, 11809, 21760.896
4060, 2132, 11806, 21761.773
4065, 2135, 11803, 21764.67
4070, 2140, 11798, 21869.639
4075, 2143, 11795, 21874.037
4080, 2147, 11791, 21878.818
4085, 2149, 11789, 21884.925
4090, 2153, 11785, 21895.188
4095, 2157, 11781, 21919.853
4101, 2162, 11776, 21929.924
4106, 2168, 11770, 21937.275
4111, 2174, 11764, 21957.278
4116, 2178, 11760, 21998.208
4121, 2181, 11757, 22009.992
4126, 2184, 11754, 22012.957
4131, 2187, 11751, 22039.356
4136, 2190, 11748, 22043.852
4141, 2191, 11747, 22043.857
4146, 2192, 11746, 22048.891
4151, 2197, 11741, 22072.769
4156, 2200, 11738, 22073.521
4161, 2203, 11735, 22074.88
4166, 2205, 11733, 22125.17
4171, 2209, 11729, 22145.234
4177, 2212, 11726, 22152.217
4182, 2214, 11724, 22156.327
4187, 2214, 11724, 22156.327
4192, 2215, 11723, 22157.514
4197, 2215, 11723, 22157.514
4202, 2216, 11722, 22161.533
4207, 2219, 11719, 22173.571
4212, 2221, 11717, 22173.931
4217, 2222, 11716, 22177.239
4222, 2223, 11715, 22178.63
4227, 2226, 11712, 22181.762
4232, 2227, 11711, 22181.768
4237, 2229, 11709, 22187.636
4242, 2231, 11707, 22189.645
4247, 2232, 11706, 22191.164
4252, 2236, 11702, 22203.994
4257, 2238, 11700, 22219.913
4262, 2241, 11697, 22221.19
4267, 2243, 11695, 22223.86
4272, 2247, 11691, 22234.066
4277, 2250, 11688, 22238.745
4282, 2253, 11685, 22255.358
4287, 2254, 11684, 22256.512
4292, 2255, 11683, 22258.808
4297, 2257, 11681, 22271.816
4302, 2257, 11681, 22271.816
4307, 2257, 11681, 22271.816
4312, 2257, 11681, 22271.816
4317, 2257, 11681, 22271.816
4322, 2257, 11681, 22271.816
